"child_mortality","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
70.9,59.1,0.0395885808070724,16.0592986530195,0,1998,"Senegal",0,38,0.02523038,36.1571420942032,1258.43994140625,1.15678071975708,"Sub-Saharan Africa",2.32800006866455,-0.122760765254498,-1.06513488292694,-1,-0.818036671666028,0.816547501887194,0.608349710903398,1
70,59.2,0.0398659782208556,16.084061431862,0,1999,"Senegal",0,36.512873836167,0.01674136,37.871427808489,1307.11999511719,0.827250599861145,"Sub-Saharan Africa",2.38899993896484,-0.163717680253637,-0.867702221114505,-1,0.276239886941789,0.816547501887194,0.608349710903398,1
68.5,59.7,0.0209585066124277,16.1082258038662,0,2000,"Senegal",0,9.2631201441657,0.0250406,39.5857135227748,1318.09997558594,0.731981992721558,"Sub-Saharan Africa",2.45000004768372,-0.123345196247101,-0.697839319705963,8,-1.28027879580257,0.816547501887194,1.06171750652036,1
66.4,60.2,0,16.1344346397192,0,2001,"Senegal",0,22.8317331522538,0,41.2299995422363,1343.44995117188,3.07434320449829,"Sub-Saharan Africa",2.49000000953674,0.0445968254776009,-0.577392966979881,8,-0.394292062349308,0.824065645486288,1.06171750652036,1
63.9,60.4,0,16.1604519238713,0,2002,"Senegal",0,8.04637176131088,0,41.2999992370605,1317.5,2.23117446899414,"Sub-Saharan Africa",2.52999997138977,0.0206843055784702,-0.342849463224411,8,-0.628790748506475,0.824065645486288,1.06171750652036,1
61.3,61.3,0.142735205828689,16.1864047420541,0,2003,"Senegal",0,38.0462514508737,0,41.2999992370605,1368.80004882812,-0.0303122159093618,"Sub-Saharan Africa",2.5699999332428,-0.258981108665466,-0.288086950778961,8,-0.176322229407418,0.824065645486288,1.06171750652036,1
58.8,61.7,0,16.2124463706279,0,2004,"Senegal",0,51.917641235617,0,41.2999992370605,1410.72998046875,0.507883548736572,"Sub-Saharan Africa",2.60999989509583,-0.178465127944946,-0.0167821664363146,8,1.24123219659955,0.824065645486288,1.06171750652036,1
56.3,62.2,0.0607787581596317,16.2386566910514,0,2005,"Senegal",0,50.2563943432323,0,39.2200012207031,1450.73999023438,1.70450258255005,"Sub-Saharan Africa",2.65000009536743,-0.246396839618683,-0.220348209142685,8,0.0735861815366263,0.824065645486288,1.06171750652036,1
54,62.5,0.174678559897725,16.2650374088349,0,2006,"Senegal",0,50.1759133082686,0,41.2999992370605,1447.07995605469,2.11345934867859,"Sub-Saharan Africa",2.69000005722046,-0.317244827747345,-0.284019559621811,8,0.13430212092058,0.814437446400229,1.06171750652036,1
51.9,63,0.0180938670061558,16.2914886330618,0,2007,"Senegal",0,22.7032692098319,0,41.2999992370605,1479.06005859375,5.85330438613892,"Sub-Saharan Africa",2.73000001907349,-0.46270552277565,-0.251904159784317,7,0.578393318955165,0.814437446400229,1.06171750652036,1
50,63.5,0.127109705422091,16.3178624016218,0,2008,"Senegal",0,40.069126147783,2315.02904843205,41.2999992370605,1493.67004394531,5.76975870132446,"Sub-Saharan Africa",2.76999998092651,-0.136879816651344,-0.147509157657623,7,0.594941167891335,0.814437446400229,0.83275536410222,1
48.3,63.9,0.0855198263992483,16.3439737001231,0,2009,"Senegal",0,28.1991943093401,0,41.2999992370605,1485.13000488281,-1.0507880449295,"Sub-Saharan Africa",2.80999994277954,-0.495851695537567,-0.196864902973175,7,-0.624415187365997,0.814437446400229,0.83275536410222,1
46.7,64.2,0,16.3696880294964,0,2010,"Senegal",0,44.1009741995709,0,41.2999992370605,1506.85998535156,1.25114750862122,"Sub-Saharan Africa",2.84999990463257,-0.557570219039917,-0.427111685276031,7,-0.267977926615316,0.82108191865853,0.858776779392903,1
4.6,76.2,0.339439302849885,15.0145613992789,0,1993,"Singapore",0,100,0,39.4000015258789,16383.759765625,2.28999996185303,"Southeast Asia",6.8574652671814,1.01600955100896,1.16274483453046,-2,2.34836800394945,0.801840246423075,-0.174597051344712,1
4.3,76.3,0.340620002067214,15.0443211740948,0,1994,"Singapore",0,100,0,47,17572.990234375,3.09500002861023,"Southeast Asia",6.94827175140381,0.968346358393629,0.957056035627476,-2,2.79687398950003,0.801840246423075,-0.174597051344712,1
4.1,76.4,0.341733718641418,15.0732208397273,0,1995,"Singapore",0,100,0,44.2999992370605,18310.080078125,1.72500002384186,"Southeast Asia",7.03983497619629,1.98445981297244,1.19146025335721,-2,1.77267898571111,0.801840246423075,-0.174597051344712,1
3.9,76.7,0.36004989227252,15.1013087200984,0,1996,"Singapore",0,100,0,47,19159.7109375,1.37899994850159,"Southeast Asia",7.1321439743042,2.10105013847351,1.06824159622192,-2,1.16282385306798,0.801840246423075,-0.174597051344712,1
3.8,77.2,0.358429167061506,15.1286291776529,0,1997,"Singapore",0,100,0,45.7000007629395,20231.119140625,2.02300000190735,"Southeast Asia",7.22520971298218,2.04889277173385,0.881694881072874,-2,2.13357812304415,0.801840246423075,-0.174597051344712,1
3.6,77.6,0.35715542934923,15.1552230348688,0,1998,"Singapore",0,100,0,45.7999992370605,19286.9609375,-0.270999997854233,"Southeast Asia",7.32811307907104,2.12316417694092,0.834194362163544,-2,1.34480504038177,0.801840246423075,-0.174597051344712,1
3.4,78,0.355946836322622,15.1811279411548,0,1999,"Singapore",0,100,0,46.7000007629395,19983.130859375,0.0240000002086163,"Southeast Asia",7.44084930419922,2.12646658093776,0.796508595275727,-2,2.84408233452953,0.801840246423075,-0.174597051344712,1
3.1,78.3,0.3746200445113,15.2063786934133,0,2000,"Singapore",0,85.0667647485176,0,48.0999984741211,21263.310546875,1.34800004959106,"Southeast Asia",7.56267213821411,2.17086291313171,1.04265606403351,-2,2.20753132224448,0.801840246423075,0.00461487363538214,1
2.9,78.6,0.475411214269019,15.221518571834,0,2001,"Singapore",0,58.8442462915477,0,48.0999984741211,20482.759765625,1.01400005817413,"Southeast Asia",7.69385147094727,2.04187353977369,0.882531620913393,-2,1.50426570184894,0.801840246423075,0.00461487363538214,1
2.6,78.9,0.543738571225498,15.231498967034,0,2002,"Singapore",0,89.9586473882415,0,48.0999984741211,20786.419921875,-0.389999985694885,"Southeast Asia",7.83411741256714,1.85188210010529,1.18362426757812,-2,1.88075712414823,0.801840246423075,0.00461487363538214,1
2.5,79.3,0.405823071833296,15.239613096617,0,2003,"Singapore",0,72.1604863502991,0,45.7000007629395,21196.7890625,0.486999988555908,"Southeast Asia",7.98346471786499,1.96053838729858,0.859574198722839,-2,1.95231500219918,0.801840246423075,0.00461487363538214,1
2.3,79.8,0.519964096930701,15.2502986107385,0,2004,"Singapore",0,96.2927210034864,0,48.0999984741211,22584.689453125,1.6710000038147,"Southeast Asia",8.14189434051514,2.03328061103821,1.1091376543045,-2,1.42252329223223,0.801840246423075,0.00461487363538214,1
2.3,80,0.609606936999812,15.2664126565762,0,2005,"Singapore",0,86.3802829968831,0,48.0999984741211,23683.23046875,0.47299998998642,"Southeast Asia",8.30032253265381,1.99606585502624,1.12812280654907,-2,1.33071626255653,0.801840246423075,0.0286814115545174,1
2.3,80.2,0.46013083598968,15.2889520993521,0,2006,"Singapore",0,75.5514658359226,0,48.0999984741211,25169.529296875,0.97299998998642,"Southeast Asia",8.4587516784668,2.17603659629822,1.20998644828796,-2,2.69910886323444,0.801840246423075,0.0245718926186874,1
2.3,80.4,0.44536863773409,15.3161493829563,0,2007,"Singapore",0,79.4848247253557,379.961849635717,48.0999984741211,26783.0703125,2.09599995613098,"Southeast Asia",8.61718082427979,2.37309050559998,1.15233719348907,-2,1.64359914230548,0.801840246423075,0.0245718926186874,1
2.2,80.6,0.544316770578242,15.3448276263389,0,2008,"Singapore",0,100,8967.79620539934,47.4000015258789,26638.220703125,6.61199998855591,"Southeast Asia",8.77560901641846,2.42965149879456,1.31146693229675,-2,2.05468798241011,0.801840246423075,0.0245718926186874,1
2.2,81,0.74220717177423,15.3708896713149,0,2009,"Singapore",0,71.6500352605402,1780.93924002413,47.0999984741211,25825.740234375,0.58899998664856,"Southeast Asia",8.93403816223145,2.2814519405365,1.1424515247345,-2,2.51709355133019,0.801840246423075,0.0245718926186874,1
2.2,81.3,0.502229743516217,15.3917413671927,0,2010,"Singapore",0,87.2122199435825,2201.89875131813,47.2000007629395,29037.560546875,2.83400011062622,"Southeast Asia",9.09246635437012,2.25543165206909,1.13912844657898,-2,2.32201330688215,0.801840246423075,0.0245718926186874,1
30.3,60.6,0.17640520991988,12.7489883312146,0,1993,"Solomon Islands",0,11.5,0,51.4161665233119,2798.48158981195,9.16866207122803,"Pacific",5.6439790725708,-0.162326585049332,0.29691066889923,8,-0.619568057556635,0.606970388469936,1.53643230790323,0
29.7,60.9,0.120158769390462,12.7781673892614,0,1994,"Solomon Islands",0,11,0,47.8557595683661,2237.72134466198,13.2560329437256,"Pacific",5.8908839225769,-0.0239707973790269,0.763278223199312,8,-0.579404866055584,0.606970388469936,1.53643230790323,0
29.1,61.1,0.124950551705,12.8065191136624,0,1995,"Solomon Islands",0,10.5,0,71.2445878801525,3219.6980069614,9.6292200088501,"Pacific",5.97189950942993,0.720442657297614,0.924156277986498,8,-0.948644298792815,0.606970388469936,1.53643230790323,0
28.7,61.4,0.00075295920231655,12.8340891296514,0,1996,"Solomon Islands",0,10,0,67.4208202150127,4662.81764278006,11.774356842041,"Pacific",6.05291509628296,0.0454655937794634,0.944107830524445,8,0.0715293286247196,0.592848987724606,1.53643230790323,0
28.3,61.5,0.0893636306217815,12.8609193893526,0,1997,"Solomon Islands",0,9.5,0,54.5595082542726,2397.80722578911,8.0840015411377,"Pacific",6.13393068313599,-0.622595344240738,1.06491852676821,8,0.571514713379556,0.592848987724606,1.53643230790323,0
27.9,61.6,0.0208577850504818,12.8870485557757,0,1998,"Solomon Islands",0,9,0,47.3392939275192,200.427174344775,12.3995037078857,"Pacific",6.21494626998901,-0.850700378417969,1.02651572227478,8,-0.510839105782097,0.592848987724606,1.53643230790323,1
27.6,61.7,0.126907490190428,12.9125123379064,0,1999,"Solomon Islands",0,10.7982543295779,0,39.350543506095,5101.43071077909,8.0203685760498,"Pacific",3.5476405620575,-0.774347186751814,0.334849009600299,8,-1.32432283806894,0.576286046536568,1.53643230790323,1
27.4,61.7,0,12.9373437841812,0,2000,"Solomon Islands",0,42.7171054000698,0,53.2755072346891,216.139091790503,7.88956165313721,"Pacific",3.06778907775879,-0.964640140533447,-0.82133948802948,8,0.0725595683669688,0.576286046536568,1.53643230790323,1
27.2,61.7,0.00644467137347129,12.9641715431005,0,2001,"Solomon Islands",0,79.9107438050872,0,56.4869224539135,208.490695130414,6.92583751678467,"Pacific",3.37684750556946,-1.59115826801378,-0.572793680227874,4,-1.31374383132253,0.576286046536568,1.53643230790323,1
27.2,61.7,0,12.9907022347715,0,2002,"Solomon Islands",0,47.4467505207253,0,55.4084180432886,238.263657132088,10.9296340942383,"Pacific",4.03425550460815,-2.03784561157227,-0.538640975952148,5,0.0987393397716822,0.591606148093659,1.53643230790323,1
27.2,61.7,0.0128737491602225,13.0169028567462,0,2003,"Solomon Islands",0,54.8149215220722,0,66.492994359163,196.6034511958,8.26946353912354,"Pacific",4.18963050842285,-2.24772882461548,0.37759056687355,8,-0.0383490451732634,0.591606148093659,1.53643230790323,1
27.3,61.7,0,13.0428287073245,0,2004,"Solomon Islands",0,0,0,41.9688257000872,223.642833013964,6.98584222793579,"Pacific",4.34500503540039,-1.16753101348877,0.046090018004179,8,-0.0823652159543691,0.591606148093659,1.53643230790323,1
27.5,61.8,0.145527295802905,13.0684582541066,0,2005,"Solomon Islands",0,48.7756522236428,0,46.0999984741211,2498.56360765175,7.33066320419312,"Pacific",4.50038003921509,-0.730903387069702,0.0187517963349819,8,0.302915951038712,0.6437015903578,1.53643230790323,1
27.6,61.9,0,13.0938013382294,0,2006,"Solomon Islands",0,43.633394480023,0,50.3710927144985,1713.14603302007,11.2199869155884,"Pacific",4.65575456619263,-1.00013732910156,0.114295981824398,8,-0.00938136848900301,0.6437015903578,1.53643230790323,1
27.6,61.9,0,13.118831146415,0,2007,"Solomon Islands",0,16.2135113534009,1007.66986583855,51.4462035953364,174.505683085088,7.66348361968994,"Pacific",4.31934118270874,-1.09134495258331,0.291383653879166,8,-0.879977386177516,0.6437015903578,1.53643230790323,1
27.3,62.3,0,13.1434808262182,0,2008,"Solomon Islands",0,26.5549106838891,4318.42441714473,44.8600626283187,207.545539584169,17.3247051239014,"Pacific",4.7308554649353,-1.00404572486877,0.240796610713005,8,-0.631332232815212,0.6437015903578,1.53643230790323,1
27,62.4,0,13.1676579749074,0,2009,"Solomon Islands",0,30.1158751191698,0,66.7797252610892,163.983592352757,7.09098243713379,"Pacific",5.14236974716187,-1.10543644428253,0.242720097303391,8,0.349055241595024,0.6437015903578,1.53643230790323,1
26.6,62.7,0,13.1913277151509,0,2010,"Solomon Islands",0,6.96587703039326,54.2404849868907,53.8579383874228,197.401588670842,0.966310739517212,"Pacific",5.55388402938843,-0.949764966964722,0.410882472991943,8,-0.300053696597548,0.64997740947779,1.53643230790323,1
155.2,52.1,0.0113881977533716,15.2330380712464,1,1993,"Sierra Leone",0,27,0,56.6428576878138,855.080017089844,22.2099990844727,"Sub-Saharan Africa",2.97300004959106,-2.11606181451661,-2.67027800155378,-7,-0.661849959613221,0.114206960715439,0.0661612687545343,0
154.5,51.6,0.0118376234657318,15.2365376435733,1,1994,"Sierra Leone",0,28,0,54.8785719190328,865.080017089844,24.2000007629395,"Sub-Saharan Africa",3.04399991035461,-2.23179361379889,-3.16206340983636,-7,-1.22447919133066,0.114206960715439,0.0661612687545343,0
153.4,50.9,0.0120432947422536,15.2400250115912,1,1995,"Sierra Leone",0,29,0,53.1142861502512,766.059997558594,25.9899997711182,"Sub-Saharan Africa",3.11500000953674,-1.60765641735773,-1.98417435610724,-7,-1.95688585783302,0.114206960715439,0.0661612687545343,0
152,51.9,0.0124882886325497,15.2435002601263,1,1996,"Sierra Leone",0,30,0,51.3500003814697,568.710021972656,23.1399993896484,"Sub-Saharan Africa",3.18600010871887,-1.46562898159027,-1.81790888309479,4,-2.28863121356861,0.13464867318632,0.98327339641866,0
150.1,51.3,0.0129325952514196,15.2469634731234,0,1997,"Sierra Leone",0,31,0,49.5857146126882,454.320007324219,14.9499998092651,"Sub-Saharan Africa",3.25699996948242,-1.44921673230956,-2.03889824876023,3,-1.73313380053312,0.13464867318632,1.22275660031041,0
148.1,49.7,0.0133738403206331,15.2504147336583,0,1998,"Sierra Leone",0,32,0,47.8214288439071,441.489990234375,35.5299987792969,"Sub-Saharan Africa",3.32800006866455,-1.45678508281708,-2.2778754234314,2,-1.2904210521099,0.13464867318632,1.05240793995862,0
145.8,49.2,0.0138120553755202,15.2538541239494,0,1999,"Sierra Leone",0,31.9429005275262,0,46.0571430751256,403.529998779297,34.0900001525879,"Sub-Saharan Africa",3.3989999294281,-1.33686416510123,-2.14713120411599,2,-2.00293304326058,0.13464867318632,1.48165846382136,0
143.3,51.5,0.0156177205662115,15.2572817253699,0,2000,"Sierra Leone",0,38.1166374109214,0,44.2928573063441,409.290008544922,-0.839999973773956,"Sub-Saharan Africa",3.47000002861023,-1.4601024389267,-1.97010099887848,1,-1.37624385694087,0.162442925953551,1.48165846382136,0
140.5,51.8,0,15.2897649709395,0,2001,"Sierra Leone",0,31.077105815173,0,42.528571537563,457.630004882812,2.08999991416931,"Sub-Saharan Africa",3.50600004196167,-1.44275313951359,-1.59103648015117,1,-2.04630162425908,0.162442925953551,1.48165846382136,0
137.7,51.6,0.0581775428310048,15.3285082723639,0,2002,"Sierra Leone",0,35.9572536672189,0,40.7642857687815,553.169982910156,-3.28999996185303,"Sub-Saharan Africa",3.54200005531311,-1.51430308818817,-0.856834709644318,5,-0.0744728723381997,0.552001394470805,1.66794983246149,1
134.6,51.7,0.0775958172495012,15.3699700785827,0,2003,"Sierra Leone",0,23.0742375189953,0,39.5849990844727,572.27001953125,7.59999990463257,"Sub-Saharan Africa",3.57800006866455,-1.231041431427,-1.11845171451569,5,-1.45051201645558,0.552001394470805,1.7793268090048,1
131.4,52,0,15.4100220231889,0,2004,"Sierra Leone",0,17.3014914719594,0,39,595.929992675781,14.1899995803833,"Sub-Saharan Africa",3.61400008201599,-1.10167098045349,-0.443721503019333,5,-0.528040205857658,0.552001394470805,1.7793268090048,1
128.1,52.3,0.177240262966972,15.4461182019972,0,2005,"Sierra Leone",0,21.6836945573194,0,39,623.539978027344,12.0500001907349,"Sub-Saharan Africa",3.65000009536743,-1.35760712623596,-0.431231826543808,5,-1.32250115394866,0.552001394470805,1.7793268090048,1
124.5,52.7,0.199426507262296,15.4776927116532,0,2006,"Sierra Leone",0,14.9340949477631,0,39,640.320007324219,9.53999996185303,"Sub-Saharan Africa",3.68599987030029,-1.16429173946381,-0.256574034690857,5,-0.100462158939743,0.55316246713139,1.7793268090048,1
120.5,53,0.0605340211891584,15.5056801714307,0,2007,"Sierra Leone",0,5.4530787445971,0,39,665.760009765625,11.6599998474121,"Sub-Saharan Africa",3.72199988365173,-1.17297911643982,-0.0216238666325808,7,-0.616399522202963,0.599327922666379,1.7793268090048,1
116.2,53.6,0.0439251225193968,15.5310820471674,0,2008,"Sierra Leone",0,0,624.807310817276,39,686.440002441406,14.8343725204468,"Sub-Saharan Africa",3.75799989700317,-1.16166865825653,-0.208015754818916,7,-0.21351386307081,0.605244144624049,1.7793268090048,1
111.7,54.2,0,15.5553574182621,0,2009,"Sierra Leone",0,35.7115098154683,0,39,1136.0819818983,9.25228023529053,"Sub-Saharan Africa",3.79399991035461,-1.21544671058655,-0.296567738056183,7,-0.223983572593832,0.605244144624049,1.7793268090048,1
107,55,0.135923550992117,15.5794986132868,0,2010,"Sierra Leone",0,38.4176340153591,3977.11490720685,39,9253.49799974484,16.6352233886719,"Sub-Saharan Africa",3.82999992370605,-1.2099461555481,-0.240590780973435,7,-0.543494856399118,0.637032341637592,1.7793268090048,1
39.7,69.3,0.335014197044415,15.5228710893555,0,1993,"El Salvador",0,42.5,0,50.6666666666667,2361.669921875,18.5069999694824,"Latin America",4.7350001335144,-1.03180475065277,-2.12268197240104,7,-1.33940200429754,0.453576818707848,0.923103044304974,0
37.6,69.6,0.481442206981606,15.5339730133025,0,1994,"El Salvador",0,42.8,0,50,2458.7900390625,7.1729998588562,"Latin America",4.76999998092651,-1.12326561608964,0.435687752884432,7,-1.53644279592083,0.453576818707848,0.923103044304974,0
35.6,70,0.692255978259905,15.5449530366274,0,1995,"El Salvador",0,43.1,0,48.9500007629395,2563.30004882812,9.72500038146973,"Latin America",4.80500030517578,-0.893105383893177,-0.17160619740541,7,-0.505031668267861,0.453576818707848,0.923103044304974,0
33.7,70.3,0.686545179974407,15.5558138072524,0,1996,"El Salvador",0,43.4,0,53.2999992370605,2560.69995117188,9.78899955749512,"Latin America",4.84000015258789,-0.723930776119232,-0.29953083395958,7,-0.728963054403379,0.453576818707848,0.923103044304974,0
31.8,70.8,0.69484553849709,15.5665578877489,0,1997,"El Salvador",0,43.7,0,51,2620.05004882812,4.41599988937378,"Latin America",4.875,-0.740270048040159,0.112599731476301,7,-1.19171247413726,0.453576818707848,0.923103044304974,0
30,71,0.702970368113108,15.5771877589664,0,1998,"El Salvador",0,44,0,55.5,2667.80004882812,2.61999988555908,"Latin America",4.90999984741211,-0.513272404670715,-0.0139971477910876,7,-1.94574110504584,0.526715166823299,0.923103044304974,0
28.4,71.6,0.712626472792309,15.587705823471,0,1999,"El Salvador",0,46.0069324351401,0,51.7999992370605,2706.3701171875,0.514999985694885,"Latin America",4.94500017166138,-0.490506540277967,0.17607559824776,7,-0.918834549992993,0.526715166823299,0.923103044304974,0
26.8,71.9,0.660931274840458,15.5981144088049,0,2000,"El Salvador",0,66.4962213898525,0,50.2999992370605,2714.01000976562,2.27099990844727,"Latin America",4.98000001907349,-0.535354495048523,0.265680432319641,7,-1.85147040818231,0.586887289275934,0.923103044304974,0
25.5,71.7,0.220686925034326,15.6026833578213,0,2001,"El Salvador",0,40.3753913391813,0,50,2709.07006835938,3.75099992752075,"Latin America",5.0149998664856,-0.292299152477628,0.295238033644038,7,-1.07321364494385,0.586887289275934,0.923103044304974,1
24.2,72.5,0.122514755487235,15.6065771205213,0,2002,"El Salvador",0,56.0663652430539,0,51.5,2718.93994140625,1.86600005626678,"Latin America",5.05000019073486,-0.508806645870209,0.222368940711021,7,-1.4036318312061,0.577881476013209,0.923103044304974,1
23.1,72.6,0.11091249981727,15.6100619594531,0,2003,"El Salvador",0,61.3628600100941,0,50.7200012207031,2730.85009765625,2.11999988555908,"Latin America",5.08500003814697,-0.336174666881561,-0.197684943675995,7,-1.35897905348213,0.577881476013209,0.923103044304974,1
22,72.8,0.0947506633897721,15.6134498924287,0,2004,"El Salvador",0,38.9685242984075,0,46.4500007629395,2732.93994140625,4.4520001411438,"Latin America",5.11999988555908,-0.267902165651321,-0.0686803311109543,7,-1.45358100409032,0.577881476013209,0.923103044304974,1
20.9,73,0.111385238012778,15.6169860071551,0,2005,"El Salvador",0,46.7655328753837,0,47.7999992370605,2768.17993164062,4.69099998474121,"Latin America",5.15499973297119,-0.321660816669464,-0.0294635538011789,7,-2.08565866915853,0.655891388039804,0.923103044304974,1
20,73.3,0.223301041988005,15.6207953134062,0,2006,"El Salvador",0,58.5067934204621,0,45.4000015258789,2834.55004882812,4.03700017929077,"Latin America",5.19000005722046,-0.191062957048416,-0.148777484893799,7,-1.25927596135409,0.655891388039804,0.923103044304974,1
19.2,73.5,0.257596055526358,15.6249077310326,0,2007,"El Salvador",0,54.624884908358,1056.95269791821,45.2000007629395,2917.38989257812,4.5789999961853,"Latin America",5.22499990463257,-0.199237361550331,0.0044103590771556,7,-1.81711703833537,0.655891388039804,0.923103044304974,1
18.4,73.7,0.0577199124963517,15.6293431142586,0,2008,"El Salvador",0,51.2635260791862,0,46.5999984741211,2940.419921875,7.25699996948242,"Latin America",5.25999975204468,-0.163447365164757,0.0529191456735134,7,-1.44036276188092,0.655891388039804,0.923103044304974,1
17.7,73.8,0.14388751583561,15.6340821805861,0,2009,"El Salvador",0,45.4120467460354,0,45.5,2986.33212532715,0.400000005960464,"Latin America",5.29500007629395,-0.0189458075910807,-0.0213150568306446,8,-0.601116522833422,0.655891388039804,0.923103044304974,1
17.1,74.1,0.193912105298495,15.6391119815751,0,2010,"El Salvador",0,68.0088586795033,3294.44998944678,43.4500007629395,8996.77388550539,1.10000002384186,"Latin America",5.32999992370605,0.0024754463229328,0.0557529740035534,8,-1.40759933361377,0.655891388039804,1.38846560313706,1
105.4,49.7,0.0170241908151266,15.7376328196847,1,1993,"Somalia",0,33,0,55.0724287770505,907.390014648438,402.461394280058,"Sub-Saharan Africa",1.08196771144867,-2.04223126618557,-2.60754803612848,-3,-0.92366576756757,0.126702180947106,-0.113283396153455,0
105.3,49.7,0.0174082847893183,15.7492426546364,1,1994,"Somalia",0,33.5999999999999,0,37.2824525102413,910.059997558594,-25.1379072610331,"Sub-Saharan Africa",1.12529015541077,-1.98684214159315,-2.40292669650193,2,-0.629101582834835,0.126702180947106,-0.113283396153455,0
105.3,49.9,0.0177838988953897,15.7607192467681,1,1995,"Somalia",0,34.2,0,48.7024791359185,916.619995117188,189.833921103625,"Sub-Saharan Africa",1.16596376895905,-2.17633029683401,-2.47011722708765,-2,-1.9936735346302,0.126702180947106,-0.113283396153455,0
105.3,49.9,0.0182970463351603,15.7720656197915,1,1996,"Somalia",0,34.8,0,38.9683080438022,919.950012207031,252.985094424915,"Sub-Saharan Africa",1.20396852493286,-2.09517359733581,-2.65308976173401,0,-0.672052294047887,0.126702180947106,-0.113283396153455,0
105.3,49.6,0.0189343186279215,15.7832846956448,1,1997,"Somalia",0,35.4000000000001,0,50.0553730633854,895.260009765625,-22.7204422634559,"Sub-Saharan Africa",1.23932445049286,-1.99407637210256,-2.19198301996126,0,-1.42622011484053,0.126702180947106,-0.113283396153455,0
105.3,50.3,0.0195576667322501,15.7943792990104,0,1998,"Somalia",0,36,0,48.3509098391493,867.739990234375,-26.626617492135,"Sub-Saharan Africa",1.25671064853668,-2.15930533409119,-2.30048775672913,2,-1.56787188447487,0.126702180947106,-0.113283396153455,0
105.3,50.4,0.0203042635863726,15.8053521615829,0,1999,"Somalia",0,35.7875810730154,0,58.778332920296,857.760009765625,330.42433317701,"Sub-Saharan Africa",1.2561274766922,-2.27055689815034,-2.13259496302169,-5,-0.585201023644174,0.126702180947106,-0.113283396153455,0
105.3,50.7,0.0196383162268339,15.8162059261068,0,2000,"Somalia",0,41.0687253564071,0,35.3641099757005,847.580017089844,-14.8984099560941,"Sub-Saharan Africa",1.24023365974426,-2.27671384811401,-2.08214569091797,-9,-0.729057254406031,0.117705397778958,0.584772931569915,0
105.3,50.9,0.211985430566429,15.8424965511535,0,2001,"Somalia",0,35.2097280551454,0,42.374492687501,835.349975585938,1118.02383651964,"Sub-Saharan Africa",1.20901942253113,-2.03637218124135,-2.00780442950716,-1,-1.81093778847378,0.117705397778958,0.584772931569915,1
105.3,51.1,0,15.8676464197151,0,2002,"Somalia",0,25.8529435341809,0,39.7000007629395,847.940002441406,-27.7797083287848,"Sub-Saharan Africa",1.16248440742493,-1.59672963619232,-2.53045082092285,1,-0.631895910153504,0.117705397778958,0.584772931569915,1
105.3,51.5,0.0223700895720755,15.8917622675348,0,2003,"Somalia",0,57.3460807534906,0,47.4000015258789,861,428.278672872078,"Sub-Saharan Africa",1.10063898563385,-2.10178637504578,-2.66842103004456,-2,-0.704937711494382,0.117705397778958,0.584772931569915,1
105.3,51.6,0.00724551103633095,15.9151977660389,0,2004,"Somalia",0,29.0533317566574,0,47.4000015258789,878.539978027344,194.410065713979,"Sub-Saharan Africa",1.023472905159,-2.09202361106873,-2.93017220497131,-5,-1.17748582097363,0.117705397778958,0.584772931569915,1
105.3,52.1,0.163760771390263,15.9382513831486,0,2005,"Somalia",0,41.5610555038088,0,47.4000015258789,896.659973144531,-19.9600861322852,"Sub-Saharan Africa",0.946316778659821,-2.17275142669678,-2.74845027923584,2,-2.00975799900141,0.117705397778958,0.584772931569915,1
104.9,52.2,0.0595247770182747,15.9607131544328,0,2006,"Somalia",0,31.8372683460995,0,47.4000015258789,918.140014648438,-22.3772110774473,"Sub-Saharan Africa",0.869160711765289,-2.31486821174622,-2.78234100341797,0,-2.01822600201365,0.117705397778958,0.584772931569915,1
103.9,52.4,0,15.9825703861769,0,2007,"Somalia",0,39.640532182128,64.6212378520145,47.4000015258789,949.570007324219,-26.2292371488708,"Sub-Saharan Africa",0.792004644870758,-2.34000587463379,-3.24443769454956,-4,-1.1742424845196,0.117705397778958,0.607811596809297,1
102.2,52.6,0.0361896952295533,16.0045155580511,0,2008,"Somalia",0,25.6413273043222,358.0649036159,47.4000015258789,978.070007324219,863.732832799865,"Sub-Saharan Africa",0.714848577976227,-2.45003747940064,-3.31172847747803,9,-1.8809574736714,0.117705397778958,0.607811596809297,1
100,52.8,0.0333148444377663,16.0274183627195,0,2009,"Somalia",0,48.3731762063917,4721.85678539877,47.4000015258789,1248.20902889682,24.6179344824672,"Sub-Saharan Africa",0.637692451477051,-2.26067924499512,-3.32390451431274,2,-1.72142736487683,0.117705397778958,0.607811596809297,1
97.8,51.6,0,16.0518064783243,0,2010,"Somalia",0,20.8386593139553,0,47.4000015258789,177.136294172967,-12.8744351228379,"Sub-Saharan Africa",0.56053638458252,-2.23866891860962,-3.10637283325195,-4,-1.67691402337175,0.194388374514473,0.759576739555453,1
